Acanthocercus_atricollis,35
Acinonyx_jubatus,17.3
Acomys_wilsoni,29.4
Aepyceros_melampus,21.8
Aethomys_chrysophilus,19.8
Aethomys_kaiseri,19.8
afrixalus,8.666667
Afrixalus_quadrivittatus,8.666667
Afrixalus_stuhlmanni,8.666667
afrixalus_to_hyperolius,8.666667
Agama_mwanzae,35
agama_to_acanthocercus,28
Agapornis_fischeri,33.528114
Alcelaphus_buselaphus,14.7
Alopochen_aegyptiaca,5.868351
Amaurornis_flavirostra,39.307495
Amietophrynus_gutturalis,52
amietophrynus_to_schismaderma,107
amphibians_to_others,90.5
Anaplectes_rubriceps,13.436296
Anas_capensis,7.943939
Anthus_richardi,19.678215
Aonyx_capensis,6.9
Apalis_flavida,14.999999
apidae,163.5
apidae_to_formicidae,186.5
Apus_affinis,79.828445
Aquila_rapax,9.898899
araneidae,229.5
araneidae_to_lycosidae,104.5
Ardea_cinerea,68.210381
Ardeotis_kori,30.663868
arthroleptidae_to_hyperoliidae,30.849998
arthropoda_to_others,1
Arvicanthis_niloticus,29.4
asilidae,282
Asio_capensis,27.539322
Atelerix_albiventris,75.4
Atilax_paludinosus,25.9
Balearica_regulorum,45.92757
Batis_molitor,30.811867
Bitis_arietans,38.5
Boaedon_fuliginosus,37.5
boaedon_to_others,2
Bos_taurus,18.6
brookie_to_mabouia,12
Bubalornis_niger,13.436295
Bubo_lacteus,27.539322
Bucorvus_cafer,43.083344
bufonidae_to_others,63
Buteo_augur,26.245165
butterflies,121.5
butterflies_to_moths,160.5
caelifera,150.699997
Cairina_moschata,5.868351
Canis_adustus,1.3
Canis_aureus,1.3
Canis_lupus,1.6
Canis_mesomelas,1.5
Capra_ibex,13.7
Caprimulgus_poliocephalus,76.882416
carabidae,277
carabidae_to_others,9
Caracal_caracal,9.2
Cardioderma_cor,26.2
carnivorous_true_bugs,250
Causus_resimus,38.5
causus_to_bitis,15.799999
Cercopithecus_mitis,13.8
Chaerephon_bemmeleni,11.9
Chaerephon_major,11.7
Chaerephon_pumilus,11.7
chamaeleo,51
Chamaeleo_anchietae,12
Chamaeleo_dilepis,12
chamaeleonidae_to_aganidae,78.199997
Charadrius_pecuarius,35.226501
Charadrius_tricollaris,35.226505
chelicerata_to_others,134
chilopoda,524
chilopoda_to_diplopoda,26
Chlorocebus_aethiops,5.6
chondrodactylus_to_homopholis,54
Chondrodactylus_turneri,24
Cisticola_chiniana,19.189777
Civettictis_civetta,21.3
Coleura_afra,51.3
Colius_striatus,73.196411
Colobus_guereza,20.2
colubridae,2
colubridae_to_elapidae,12.799999
Columba_guinea,14.754767
Connochaetes_taurinus,14.7
Coracias_caudatus,60.984921
Corythaixoides_personatus,62.729294
Crocidura_aleksandrisi,75.4
crocodilia_to_aves,5.900009
crocodilia_to_testudines,6.399994
Crocodylus_niloticus,243.699997
Crocuta_crocuta,18.8
Crotaphopeltis_hotamboeia,3.75
crotaphopeltis_to_telescopus,3.75
curculionidae,238.399994
curculionidae_to_scarabaeidae,1.600006
Damaliscus_lunatus,14.7
Dasypeltis_scabra,7.5
dasypeltis_to_others,3.75
decapoda,470
Dendroaspis_polylepis,26
Dendromus_melanotis,48
Diceros_bicornis,58.5
dicroglossidae_to_ranidae,17.300003
Dicrurus_adsimilis,13.301044
Dicrurus_ludwigii,13.301043
Dinemellia_dinemelli,6.913469
diplopoda,524
Dipodillus_harwoodi,23.7
diptera_to_lepidoptera,18
dispholidus_to_others,3.75
Dispholidus_typus,11.25
Duberria_lutrix,18.75
Elanus_caeruleus,54.57531
Elapsoideae_loveridgei,29
elapsoideae_to_others,12.5
Elephantulus_rufescens,21.8
Empidonax_wrightii,66.501274
Empidornis_semipartitus,15.677722
ensifera_to_caelifera,76.800003
Epomophorus_labiatus,2.5
Equus_zebra,58.5
Eremomela_icteropygialis,14.999999
Eremopterix_leucopareia,20.761948
Erythrocebus_patas,5.6
Eudorcas_thomsonii,6.1
Eumecia_anchietae,104
eumecia_to_others,52
Eupodotis_senegalensis,30.663868
Eurocephalus_anguitimens,27.82394
Falco_ardosiaceus,77.8563
Felis_catus,2.4
Felis_silvestris,2.4
formicidae,163.5
Francolinus_coqui,11.143028
Francolinus_rufopictus,15.229554
Galago_senegalensis,16.6
Galerella_sanguinea,19.7
Gallinula_chloropus,39.307495
Gallus_gallus,11.143029
gekkonidae_to_others,67.600006
Genetta_genetta,6.3
Genetta_tigrina,6.3
Gerbilliscus_robustus,23.7
Giraffa_camelopardalis,26.8
Glaucidium_perlatum,35.627377
Glauconycteris_argentata,6.7
Glauconycteris_variegata,6.7
Grammomys_dolichurus,20.1
Graphiurus_murinus,82.6
gryllidae,75.349998
Gyps_africanus,3.268162
Gyps_rueppellii,3.268162
Halcyon_chelicuti,60.127983
Haliaeetus_vocifer,26.245167
Heliobous_spekii,30
Heliophobius_argenteocinereus,45.3
Helogale_parvula,10.2
Hemidactylus_brookii,12
Hemidactylus_mabouia,12
Hemidactylus_squamulatus,24
hemidactylus_to_others,102.399994
hemiptera,40
hemisotidae_to_others,14.300003
Hemisus_marmoratus,87.699997
herbivorous_true_bugs,250
Herpestes_ichneumon,19.7
Heterohyrax_brucei,13.6
hexapoda,92
hexapoda_to_crustacea,80
Hieraaetus_spilogaster,9.898899
Hippopotamus_amphibius,59.5
Hipposideros_caffer,32.8
Hipposideros_commersoni,32.8
Hippotragus_equinus,18.1
Hirundo_abyssinica,16.230392
Hirundo_fuligula,15.118784
Hirundo_smithii,15.118784
Histurgops_ruficaudus,6.913469
hodotermes,119
hodotermitidae_to_termitidae,27
holometabola_to_paraneoptera,23
Homo_sapiens,35.3
Homopholis_fasciata,24
homoptera,250
Hoplobatrachus_occipitalis,85.599998
Hyaena_hyaena,18.8
Hydrictis_maculicollis,6.9
Hylarana_galmensis_,85.599998
hymenoptera_to_others,5
hyperolius,8.666667
Hyperolius_glandicolor,8.666667
Hyperolius_nasutus,8.666667
Hystrix_africaeaustralis,12.8
Hystrix_cristata,12.8
Ichneumia_albicauda,12.3
Ictonyx_striatus,22.9
iguania_to_others,6
Indicator_indicator,26.917286
Kassina_senegalensis,26
kassina_to_others,30.849998
Kaupifalco_monogrammicus,26.527042
Kerivoula_argentata,7.8
Kerivoula_lanosa,7.8
Kinixys_spekii,58
kinixys_to_stigmochelys,28
Kobus_ellipsiprymnus,19.2
lacertidae_to_others,15
Laephotis_wintoni,25.9
Lamprotornis_chalybaeus,13.129155
Lamprotornis_hildebrandti,15.819532
Lamprotornis_purpuroptera,14.444887
Lamprotornis_superbus,13.129154
Laniarius_funebris,25.91585
Lanius_excubitoroides,12.675422
Lavia_frons,26.2
Lemniscomys_barbarus,14.2
Lemniscomys_griselda,14.2
Lemniscomys_striatus,14.2
Leptailurus_serval,9.4
Leptopelis_bocagii,56.849998
Leptoptilos_crumeniferus,68.210373
leptotyphlopidae_to_others,1.5
leptotyphlopidae_to_typhlopidae,1.5
Leptotyphlops_scutifrons,147
Lepus_capensis,13.2
Lepus_microtis,13.2
Loxodonta_africana,75.8
Lybius_leucocephalus,12.801921
Lycaon_pictus,3.4
lycosidae,229.5
lygodactylus,56
Lygodactylus_capensis,22
Lygodactylus_manni,22
lygodactylus_to_others,8
Lygosoma_afrum,52
Macronyx_ameliae,18.873653
Macronyx_croceus,18.873653
macrotermes_subhyalinus,43.200001
macrotermes_to_odontotermes,48.799999
maculilabris_to_others,52
Madoqua_kirkii,21.8
Malacochersus_tornieri,86
malocochersus_to_others,121
mammalia_to_others,46.100006
Manis_temminckii,81
mantidae,146
mantodea_to_blattaria,48
Mastomys_natalensis,29.4
mecopterida_to_others,50
Melierax_metabates,26.527044
Mellivora_capensis,25.6
Merops_pusillus,60.127983
Mesopicos_goertae,26.917286
microcerotermes,32
microcerotermes_to_trinervitermes,60
Micropteropus_pusillus,2.5
Mimetillus_moloneyi,25.9
Miniopterus_inflatus,51.5
Mirafra_africana,13.203709
Mirafra_africanoides,10.910992
Mirafra_rufocinnamomea,10.910992
Mochlus_sundevalli,52
mochlus_to_lygosoma,52
Mops_condylurus,12
Motacilla_aguimp,25.994902
moths,121.5
Mungos_mungo,10.2
Mus_minutoides,13.7
Mus_musculus,13.7
mycrohylidae_to_others,17
Myotis_bocagii,10.8
Myotis_tricolor,10.8
myriapoda_to_others,92
Myrmecocichla_cinnamomeiventris,7.324392
Myrmecocichla_nigra,7.324392
Naja_nigricollis,26
naja_to_dendroaspis,3
Nandinia_binotata,26
Nanger_granti,6.1
Necrosyrtes_monachus,13.322827
Nectarinia_mariquensis,16.245796
Nectarinia_senegalensis,16.245796
Neoromicia_rendalli,6.9
Neoromicia_tenuipinnis,6.9
neuroptera,286
neuroptera_to_coleoptera,14
Nilaus_afer,25.915848
Nucras_boulengeri,30
nucras_to_heliobous,126
Numida_meleagris,24.054287
Nycteris_hispida,11.7
Nycteris_macrotis,11.7
Nycteris_thebaica,11.7
Nycticeinops_schlieffeni,25.9
odontotermes_badius,43.200001
Oenanthe_pileata,8.692062
Oreotragus_oreotragus,21.8
orthoptera_to_others,150.5
Orycteropus_afer,89.3
Otocyon_megalotis,7
Otolemur_crassicaudatus,16.6
Otomops_martiensseni,22.8
Otomys_angoniensis,29.4
Ourebia_ourebi,21.8
Ovis_aries,13.7
Panthera_leo,5.8
Panthera_pardus,5.8
Papio_anubis,16.2
Parus_fringillinus,43.712097
Passer_griseus,9.876423
Passer_motitensis,9.876424
Pedetes_capensis,77.2
Pelomedusa_subrufa,207
pelomedusidae_to_testudinidae,42.600006
Pelomys_fallax,29.4
perciformes,227.25
perciformes_to_others,455.5
Petrodromus_tetradactylus,21.8
petropedetidae_to_pyxicephalidae,4.099998
petropedetidae_to_raninae,8.400002
Phacochoerus_aethiopicus,21.7
phasmatodea,194
phasmatodea_to_others,33.5
philothamnus,7.5
Philothamnus_battersbyi,7.5
Philothamnus_semivariegatus,7.5
philothamnus_to_others,24.5
Phoeniconaias_minor,61.780251
Phoeniculus_purpureus,39.284771
phrynobatrachus,65.800003
Phrynobatrachus_acridoides,33
Phrynobatrachus_mababiensis,33
Phrynomantis_bifasciatus,102
pipidae_to_others,142
Pipistrellus_rueppellii,25.9
Pipistrellus_subflavus,25.9
Poecilogale_albinucha,22.9
Poicephalus_meyeri,33.528111
Polemaetus_bellicosus,13.084778
Potamochoerus_porcus,21.7
Prinia_subflava,17.862232
Procavia_capensis,13.6
Pronolagus_rupestris,29.8
Proteles_cristata,25.2
Psammophis_angolensis,18.75
psammophis_to_duberria,18.75
Pterocles_gutturalis,66.180862
ptychadena,81.300003
Ptychadena_anchiete,30
Ptychadena_mascareniensis,30
ptychadenidae_to_others,7.699997
Pycnonotus_barbatus,33.993347
Python_natalensis,103.699997
pythonidae_to_others,44.800003
Pytilia_melba,7.74649
Pyxicephalus_adspersus,98.800003
ranoidea,40
Raphicerus_campestris,21.8
Rattus_rattus,29.4
Redunca_redunca,19.2
Rhabdomys_pumilio,29.4
Rousettus_aegyptiacus,13.6
Saccostomus_campestris,48
Sagittarius_serpentarius,62.927605
scarabaeidae,238.399994
Schismaderma_carens,52
scincidae_to_others,17.399994
Scopus_umbretta,69.070915
scorpiones,393.5
scorpiones_to_araneae,248.5
Scotoecus_albofuscus,9.8
Scotoecus_hirundo,9.8
Scotophilus_leucogaster,5
Scotophilus_nigrita,5
squamata_to_others,30.950012
squamulatus_to_others,62
staphylinidae,240
staphylinidae_to_others,37
Steatomys_pratensis,48
Stephanoaetus_coronatus,20.008204
Stigmatopelia_senegalensis,14.222186
Stigmochelys_pardalis,58
Streptopelia_capicola,14.222185
Struthio_camelus,114.916862
Sylvicapra_grimmia,21.8
Sylvietta_whytii,35.610809
Syncerus_caffer,18.6
Tachybaptus_ruficollis,61.780258
Tachyoryctes_splendens,48
Tadarida_ventralis,23.6
Taphozous_mauritianus,32.1
Taphozous_nudiventris,32.1
Tauraco_schalowi,62.729286
Taurotragus_oryx,17
Tchagra_australis,26.468128
Telescopus_semiannulatus,3.75
Terathopius_ecaudatus,33.196194
termitidae,27
Terpsiphone_viridis,31.395527
tettigoniidae,75.349998
tettigoniidae_to_gryllidae,75.349998
Thallomys_paedulcus,20.1
thomisidae,334
thomisidae_to_others,59.5
thripidae,290
Thryonomys_gregorianus,6.1
Thryonomys_swinderianus,6.1
thysanoptera_to_hemiptera,65
Tockus_nasutus,43.083347
Torgos_tracheliotos,15.407264
Trachylepis_maculilabris,104
Trachylepis_striata,52
trachylepis_to_others,15
Trachylepis_varia,52
Trachyphonus_darnaudii,29.607628
Tragelaphus_imberbis,17
Tragelaphus_scriptus,17
Treron_calvus,27.319551
Tricholaema_diademata,12.801921
trinervitermes,32
Typhlops_lineolatus,147
Upupa_epops,39.284767
Uraeginthus_bengalus,4.989306
Uraeginthus_ianthinogaster,4.989306
Urolestes_melanoleucus,12.675421
Vanellus_armatus,18.461876
Vanellus_coronatus,18.461878
varanidae_to_others,8.800003
Varanus_niloticus,141.199997
varia_to_striata,52
viperidae_to_others,49.399998
Xenopus_muelleri,222
Zelotomys_hildegardeae,29.4
