"Food_Web","Mode","Rank","variable","value","Kind"
"Serengeti_deVisser","all",3,"BmAICC",2.39624021340124e-11,"Meandist"
"Serengeti_deVisser","all",4,"BmAICC",1.3586826939351e-05,"Meandist"
"Serengeti_deVisser","all",5,"BmAICC",2.40285065857752e-08,"Meandist"
"Serengeti_deVisser","all",6,"BmAICC",1.975322451934e-10,"Meandist"
"Serengeti_deVisser","all",7,"BmAICC",3.16121118162781e-09,"Meandist"
"Serengeti_deVisser","all",8,"BmAICC",5.10241890692519e-09,"Meandist"
"Serengeti_deVisser","all",9,"BmAICC",2.159204547603e-08,"Meandist"
"Serengeti_deVisser","all",10,"BmAICC",4.43847212279298e-06,"Meandist"
"Serengeti_deVisser","all",11,"BmAICC",2.73396512539435e-05,"Meandist"
"Serengeti_deVisser","all",12,"BmAICC",0.000625617514861368,"Meandist"
"Serengeti_deVisser","all",13,"BmAICC",0.00115927206506784,"Meandist"
"Serengeti_deVisser","all",14,"BmAICC",0.00205768381949156,"Meandist"
"Serengeti_deVisser","all",15,"BmAICC",0.000707465255528681,"Meandist"
"Serengeti_Baskerville","out",2,"BmAICC",0.425615684379214,"Meandist"
"Serengeti_Baskerville","out",3,"BmAICC",1.31365466672348e-08,"Meandist"
"Serengeti_Baskerville","out",4,"BmAICC",5.36117929919281e-07,"Meandist"
"Serengeti_Baskerville","out",5,"BmAICC",1.75923596012441e-05,"Meandist"
"Serengeti_Baskerville","out",6,"BmAICC",1.20467099000935e-05,"Meandist"
"Serengeti_Baskerville","out",7,"BmAICC",1.31894118476002e-05,"Meandist"
"Serengeti_Baskerville","out",8,"BmAICC",2.35735942212974e-05,"Meandist"
"Serengeti_Baskerville","out",9,"BmAICC",5.80368023369854e-05,"Meandist"
"Serengeti_Baskerville","out",10,"BmAICC",0.000143650580662245,"Meandist"
"Serengeti_Baskerville","out",11,"BmAICC",0.00010710794728528,"Meandist"
"Serengeti_Baskerville","out",12,"BmAICC",0.000132722625311457,"Meandist"
"Serengeti_Baskerville","out",13,"BmAICC",0.000163714790215456,"Meandist"
"Serengeti_Baskerville","out",14,"BmAICC",0.000217592596084908,"Meandist"
"Serengeti_Baskerville","out",15,"BmAICC",6.40737296874059e-05,"Meandist"
"Serengeti_Baskerville","in",2,"BmAICC",3.53823395155678e-24,"Meandist"
"Serengeti_Baskerville","in",3,"BmAICC",3.95133343478606e-18,"Meandist"
"Serengeti_Baskerville","in",4,"BmAICC",5.73074609199111e-21,"Meandist"
"Serengeti_Baskerville","in",5,"BmAICC",3.07181564965696e-20,"Meandist"
"Serengeti_Baskerville","in",6,"BmAICC",1.99035455148489e-22,"Meandist"
"Serengeti_Baskerville","in",7,"BmAICC",1.97471304252903e-22,"Meandist"
"Serengeti_Baskerville","in",8,"BmAICC",1.08961350149576e-22,"Meandist"
"Serengeti_Baskerville","in",9,"BmAICC",1.78317834693085e-22,"Meandist"
"Serengeti_Baskerville","in",10,"BmAICC",2.01252907223717e-22,"Meandist"
"Serengeti_Baskerville","in",11,"BmAICC",1.71732086345604e-21,"Meandist"
"Serengeti_Baskerville","in",12,"BmAICC",3.97364781437293e-21,"Meandist"
"Serengeti_Baskerville","in",13,"BmAICC",1.29685024967641e-20,"Meandist"
"Serengeti_Baskerville","in",14,"BmAICC",4.66142020714144e-20,"Meandist"
"Serengeti_Baskerville","in",15,"BmAICC",4.75912081919031e-22,"Meandist"
"Serengeti_Baskerville","all",1,"BmAICC",0.000446918350966068,"Meandist"
"Serengeti_Baskerville","all",2,"BmAICC",0.0002261659912856,"Meandist"
"Serengeti_Baskerville","all",3,"BmAICC",1.59075817115139e-09,"Meandist"
"Serengeti_Baskerville","all",4,"BmAICC",1.85387980919623e-08,"Meandist"
"Serengeti_Baskerville","all",5,"BmAICC",5.72851961746341e-07,"Meandist"
"Serengeti_Baskerville","all",6,"BmAICC",1.09847729465857e-07,"Meandist"
"Serengeti_Baskerville","all",7,"BmAICC",7.70753799895584e-08,"Meandist"
"Serengeti_Baskerville","all",8,"BmAICC",1.56329690389575e-07,"Meandist"
"Serengeti_Baskerville","all",9,"BmAICC",6.06825121195355e-07,"Meandist"
"Serengeti_Baskerville","all",10,"BmAICC",1.55338250372894e-06,"Meandist"
"Serengeti_Baskerville","all",11,"BmAICC",1.24704564512662e-06,"Meandist"
"Serengeti_Baskerville","all",12,"BmAICC",1.07868840848271e-06,"Meandist"
"Serengeti_Baskerville","all",13,"BmAICC",1.22555737874585e-06,"Meandist"
"Serengeti_Baskerville","all",14,"BmAICC",1.48520278116047e-06,"Meandist"
"Serengeti_Baskerville","all",15,"BmAICC",2.3116550687131e-06,"Meandist"
"Serengeti_deVisser","out",2,"OuAICC",0.741087053281563,"Meandist"
"Serengeti_deVisser","out",3,"OuAICC",0.710020223288587,"Meandist"
"Serengeti_deVisser","out",4,"OuAICC",0.410200449571493,"Meandist"
"Serengeti_deVisser","out",5,"OuAICC",0.30956773967487,"Meandist"
"Serengeti_deVisser","out",6,"OuAICC",0.556508241970378,"Meandist"
"Serengeti_deVisser","out",7,"OuAICC",0.618873724183769,"Meandist"
"Serengeti_deVisser","out",8,"OuAICC",0.502687823707396,"Meandist"
"Serengeti_deVisser","out",9,"OuAICC",0.386779697156459,"Meandist"
"Serengeti_deVisser","out",10,"OuAICC",0.483725127757968,"Meandist"
"Serengeti_deVisser","out",11,"OuAICC",0.401678789118062,"Meandist"
"Serengeti_deVisser","out",12,"OuAICC",0.382314980969983,"Meandist"
"Serengeti_deVisser","out",13,"OuAICC",0.377750796324615,"Meandist"
"Serengeti_deVisser","out",14,"OuAICC",0.393445501987186,"Meandist"
"Serengeti_deVisser","out",15,"OuAICC",0.449779209814613,"Meandist"
"Serengeti_deVisser","in",2,"OuAICC",0.271600398494413,"Meandist"
"Serengeti_deVisser","in",3,"OuAICC",0.246204319981378,"Meandist"
"Serengeti_deVisser","in",4,"OuAICC",0.271304754375222,"Meandist"
"Serengeti_deVisser","in",5,"OuAICC",0.263046468872685,"Meandist"
"Serengeti_deVisser","in",6,"OuAICC",0.401847074382591,"Meandist"
"Serengeti_deVisser","in",7,"OuAICC",0.57512561513291,"Meandist"
"Serengeti_deVisser","in",8,"OuAICC",0.506030485377097,"Meandist"
"Serengeti_deVisser","in",9,"OuAICC",0.455659232233908,"Meandist"
"Serengeti_deVisser","in",10,"OuAICC",0.875660572240342,"Meandist"
"Serengeti_deVisser","in",11,"OuAICC",0.867769149004757,"Meandist"
"Serengeti_deVisser","in",12,"OuAICC",0.985114836436237,"Meandist"
"Serengeti_deVisser","in",13,"OuAICC",0.988588138915427,"Meandist"
"Serengeti_deVisser","in",14,"OuAICC",0.990871576696541,"Meandist"
"Serengeti_deVisser","in",15,"OuAICC",0.98627632330303,"Meandist"
"Serengeti_deVisser","all",1,"OuAICC",0.247619652176795,"Meandist"
"Serengeti_deVisser","all",2,"OuAICC",0.24662509702727,"Meandist"
"Serengeti_deVisser","all",3,"OuAICC",0.246616377572512,"Meandist"
"Serengeti_deVisser","all",4,"OuAICC",0.244570499776856,"Meandist"
"Serengeti_deVisser","all",5,"OuAICC",0.245135051747901,"Meandist"
"Serengeti_deVisser","all",6,"OuAICC",0.247276824096977,"Meandist"
"Serengeti_deVisser","all",7,"OuAICC",0.280012683809871,"Meandist"
"Serengeti_deVisser","all",8,"OuAICC",0.261402547577809,"Meandist"
"Serengeti_deVisser","all",9,"OuAICC",0.250672453339191,"Meandist"
"Serengeti_deVisser","all",10,"OuAICC",0.428506865879003,"Meandist"
"Serengeti_deVisser","all",11,"OuAICC",0.460824623689942,"Meandist"
"Serengeti_deVisser","all",12,"OuAICC",0.772331949684867,"Meandist"
"Serengeti_deVisser","all",13,"OuAICC",0.817283429316147,"Meandist"
"Serengeti_deVisser","all",14,"OuAICC",0.860559097549395,"Meandist"
"Serengeti_deVisser","all",15,"OuAICC",0.762680098782926,"Meandist"
"Serengeti_Baskerville","out",2,"OuAICC",0.423792072885681,"Meandist"
"Serengeti_Baskerville","out",3,"OuAICC",0.999999982221545,"Meandist"
"Serengeti_Baskerville","out",4,"OuAICC",0.999999274425046,"Meandist"
"Serengeti_Baskerville","out",5,"OuAICC",0.999976190144005,"Meandist"
"Serengeti_Baskerville","out",6,"OuAICC",0.99998369580679,"Meandist"
"Serengeti_Baskerville","out",7,"OuAICC",0.999982149285722,"Meandist"
"Serengeti_Baskerville","out",8,"OuAICC",0.999968095029254,"Meandist"
"Serengeti_Baskerville","out",9,"OuAICC",0.999921450921538,"Meandist"
"Serengeti_Baskerville","out",10,"OuAICC",0.999805576409852,"Meandist"
"Serengeti_Baskerville","out",11,"OuAICC",0.999855035489124,"Meandist"
"Serengeti_Baskerville","out",12,"OuAICC",0.999820367722266,"Meandist"
"Serengeti_Baskerville","out",13,"OuAICC",0.999778422801075,"Meandist"
"Serengeti_Baskerville","out",14,"OuAICC",0.999705504049788,"Meandist"
"Serengeti_Baskerville","out",15,"OuAICC",0.999913282640182,"Meandist"
"Serengeti_Baskerville","in",2,"OuAICC",0.966869010896263,"Meandist"
"Serengeti_Baskerville","in",3,"OuAICC",0.999999322213228,"Meandist"
"Serengeti_Baskerville","in",4,"OuAICC",0.999587722546567,"Meandist"
"Serengeti_Baskerville","in",5,"OuAICC",0.99941216769534,"Meandist"
"Serengeti_Baskerville","in",6,"OuAICC",0.993452722702663,"Meandist"
"Serengeti_Baskerville","in",7,"OuAICC",0.991845172807292,"Meandist"
"Serengeti_Baskerville","in",8,"OuAICC",0.987660787132938,"Meandist"
"Serengeti_Baskerville","in",9,"OuAICC",0.993548930957853,"Meandist"
"Serengeti_Baskerville","in",10,"OuAICC",0.993565041769226,"Meandist"
"Serengeti_Baskerville","in",11,"OuAICC",0.998472821000135,"Meandist"
"Serengeti_Baskerville","in",12,"OuAICC",0.999275860012197,"Meandist"
"Serengeti_Baskerville","in",13,"OuAICC",0.999757151525209,"Meandist"
"Serengeti_Baskerville","in",14,"OuAICC",0.999902933924798,"Meandist"
"Serengeti_Baskerville","in",15,"OuAICC",0.997617742405401,"Meandist"
"Serengeti_Baskerville","all",1,"OuAICC",0.999395083566539,"Meandist"
"Serengeti_Baskerville","all",2,"OuAICC",0.999693874832586,"Meandist"
"Serengeti_Baskerville","all",3,"OuAICC",0.999999997847134,"Meandist"
"Serengeti_Baskerville","all",4,"OuAICC",0.99999997491004,"Meandist"
"Serengeti_Baskerville","all",5,"OuAICC",0.999999224697659,"Meandist"
"Serengeti_Baskerville","all",6,"OuAICC",0.999999851332518,"Meandist"
"Serengeti_Baskerville","all",7,"OuAICC",0.999999895686526,"Meandist"
"Serengeti_Baskerville","all",8,"OuAICC",0.99999978842302,"Meandist"
"Serengeti_Baskerville","all",9,"OuAICC",0.999999178710874,"Meandist"
"Serengeti_Baskerville","all",10,"OuAICC",0.999997897606489,"Meandist"
"Serengeti_Baskerville","all",11,"OuAICC",0.999998312213769,"Meandist"
"Serengeti_Baskerville","all",12,"OuAICC",0.999998540078372,"Meandist"
"Serengeti_Baskerville","all",13,"OuAICC",0.999998341309998,"Meandist"
"Serengeti_Baskerville","all",14,"OuAICC",0.999997989912068,"Meandist"
"Serengeti_Baskerville","all",15,"OuAICC",0.999996871396806,"Meandist"
"Serengeti_deVisser","out",2,"EbAICC",0.0609737975851546,"Meandist"
"Serengeti_deVisser","out",3,"EbAICC",0.0697257465804325,"Meandist"
"Serengeti_deVisser","out",4,"EbAICC",0.1450432873217,"Meandist"
"Serengeti_deVisser","out",5,"EbAICC",0.169828978742859,"Meandist"
"Serengeti_deVisser","out",6,"EbAICC",0.108926199480846,"Meandist"
"Serengeti_deVisser","out",7,"EbAICC",0.0934716900455821,"Meandist"
"Serengeti_deVisser","out",8,"EbAICC",0.122263485986653,"Meandist"
"Serengeti_deVisser","out",9,"EbAICC",0.150823149342231,"Meandist"
"Serengeti_deVisser","out",10,"EbAICC",0.12694218449951,"Meandist"
"Serengeti_deVisser","out",11,"EbAICC",0.147155135045878,"Meandist"
"Serengeti_deVisser","out",12,"EbAICC",0.151922653958056,"Meandist"
"Serengeti_deVisser","out",13,"EbAICC",0.153046874049052,"Meandist"
"Serengeti_deVisser","out",14,"EbAICC",0.149183111978414,"Meandist"
"Serengeti_deVisser","out",15,"EbAICC",0.135309140870093,"Meandist"
"Serengeti_deVisser","in",2,"EbAICC",7.92583249519315e-12,"Meandist"
"Serengeti_deVisser","in",3,"EbAICC",1.07300735771404e-14,"Meandist"
"Serengeti_deVisser","in",4,"EbAICC",8.76571746191493e-09,"Meandist"
"Serengeti_deVisser","in",5,"EbAICC",1.52066591053849e-11,"Meandist"
"Serengeti_deVisser","in",6,"EbAICC",6.32461586733723e-12,"Meandist"
"Serengeti_deVisser","in",7,"EbAICC",5.53808585543228e-10,"Meandist"
"Serengeti_deVisser","in",8,"EbAICC",1.66156343252823e-10,"Meandist"
"Serengeti_deVisser","in",9,"EbAICC",1.26769618060025e-10,"Meandist"
"Serengeti_deVisser","in",10,"EbAICC",1.20393851528105e-07,"Meandist"
"Serengeti_deVisser","in",11,"EbAICC",3.68714735072235e-07,"Meandist"
"Serengeti_deVisser","in",12,"EbAICC",1.63862388055366e-05,"Meandist"
"Serengeti_deVisser","in",13,"EbAICC",2.77622471923649e-05,"Meandist"
"Serengeti_deVisser","in",14,"EbAICC",5.64692545612352e-05,"Meandist"
"Serengeti_deVisser","in",15,"EbAICC",6.58237795538258e-05,"Meandist"
"Serengeti_deVisser","all",1,"EbAICC",6.03818718194927e-19,"Meandist"
"Serengeti_deVisser","all",2,"EbAICC",4.6493593131528e-10,"Meandist"
"Serengeti_deVisser","all",3,"EbAICC",7.81104059930327e-12,"Meandist"
"Serengeti_deVisser","all",4,"EbAICC",4.42980719583219e-06,"Meandist"
"Serengeti_deVisser","all",5,"EbAICC",7.83309551900627e-09,"Meandist"
"Serengeti_deVisser","all",6,"EbAICC",6.43893061465844e-11,"Meandist"
"Serengeti_deVisser","all",7,"EbAICC",1.03050111518827e-09,"Meandist"
"Serengeti_deVisser","all",8,"EbAICC",1.66332123081318e-09,"Meandist"
"Serengeti_deVisser","all",9,"EbAICC",7.03887593770095e-09,"Meandist"
"Serengeti_deVisser","all",10,"EbAICC",1.44706237949544e-06,"Meandist"
"Serengeti_deVisser","all",11,"EbAICC",8.91375166330398e-06,"Meandist"
"Serengeti_deVisser","all",12,"EbAICC",0.000203993095898456,"Meandist"
"Serengeti_deVisser","all",13,"EbAICC",0.000378004984221102,"Meandist"
"Serengeti_deVisser","all",14,"EbAICC",0.000670960101775666,"Meandist"
"Serengeti_deVisser","all",15,"EbAICC",0.000230675562762713,"Meandist"
"Serengeti_Baskerville","out",2,"EbAICC",0.150592242735105,"Meandist"
"Serengeti_Baskerville","out",3,"EbAICC",4.64190842120627e-09,"Meandist"
"Serengeti_Baskerville","out",4,"EbAICC",1.89457023861832e-07,"Meandist"
"Serengeti_Baskerville","out",5,"EbAICC",6.21749639337922e-06,"Meandist"
"Serengeti_Baskerville","out",6,"EbAICC",4.25748330958245e-06,"Meandist"
"Serengeti_Baskerville","out",7,"EbAICC",4.6613024305564e-06,"Meandist"
"Serengeti_Baskerville","out",8,"EbAICC",8.33137652447308e-06,"Meandist"
"Serengeti_Baskerville","out",9,"EbAICC",2.05122761249254e-05,"Meandist"
"Serengeti_Baskerville","out",10,"EbAICC",5.07730094856789e-05,"Meandist"
"Serengeti_Baskerville","out",11,"EbAICC",3.78565635909454e-05,"Meandist"
"Serengeti_Baskerville","out",12,"EbAICC",4.69096524225892e-05,"Meandist"
"Serengeti_Baskerville","out",13,"EbAICC",5.78624087092348e-05,"Meandist"
"Serengeti_Baskerville","out",14,"EbAICC",7.69033541273129e-05,"Meandist"
"Serengeti_Baskerville","out",15,"EbAICC",2.2643630130568e-05,"Meandist"
"Serengeti_Baskerville","in",2,"EbAICC",1.25007303946521e-24,"Meandist"
"Serengeti_Baskerville","in",3,"EbAICC",1.39618776893342e-18,"Meandist"
"Serengeti_Baskerville","in",4,"EbAICC",2.02486557507984e-21,"Meandist"
"Serengeti_Baskerville","in",5,"EbAICC",1.08539994487159e-20,"Meandist"
"Serengeti_Baskerville","in",6,"EbAICC",7.03239508030865e-23,"Meandist"
"Serengeti_Baskerville","in",7,"EbAICC",6.97710151532011e-23,"Meandist"
"Serengeti_Baskerville","in",8,"EbAICC",3.84981051599055e-23,"Meandist"
"Serengeti_Baskerville","in",9,"EbAICC",6.30032662560267e-23,"Meandist"
"Serengeti_Baskerville","in",10,"EbAICC",7.11064874697677e-23,"Meandist"
"Serengeti_Baskerville","in",11,"EbAICC",6.06760136351273e-22,"Meandist"
"Serengeti_Baskerville","in",12,"EbAICC",1.40396164183666e-21,"Meandist"
"Serengeti_Baskerville","in",13,"EbAICC",4.58201353118467e-21,"Meandist"
"Serengeti_Baskerville","in",14,"EbAICC",1.64697060316665e-20,"Meandist"
"Serengeti_Baskerville","in",15,"EbAICC",1.68148094932667e-22,"Meandist"
"Serengeti_Baskerville","all",1,"EbAICC",0.000157998082494577,"Meandist"
"Serengeti_Baskerville","all",2,"EbAICC",7.99591761280399e-05,"Meandist"
"Serengeti_Baskerville","all",3,"EbAICC",5.62105363613615e-10,"Meandist"
"Serengeti_Baskerville","all",4,"EbAICC",6.55115191115856e-09,"Meandist"
"Serengeti_Baskerville","all",5,"EbAICC",2.02450377373509e-07,"Meandist"
"Serengeti_Baskerville","all",6,"EbAICC",3.88197397775578e-08,"Meandist"
"Serengeti_Baskerville","all",7,"EbAICC",2.72380803358972e-08,"Meandist"
"Serengeti_Baskerville","all",8,"EbAICC",5.52472885026348e-08,"Meandist"
"Serengeti_Baskerville","all",9,"EbAICC",2.14464004655374e-07,"Meandist"
"Serengeti_Baskerville","all",10,"EbAICC",5.49011007513125e-07,"Meandist"
"Serengeti_Baskerville","all",11,"EbAICC",4.4074058576268e-07,"Meandist"
"Serengeti_Baskerville","all",12,"EbAICC",3.81233219305465e-07,"Meandist"
"Serengeti_Baskerville","all",13,"EbAICC",4.33132623622933e-07,"Meandist"
"Serengeti_Baskerville","all",14,"EbAICC",5.24885150728552e-07,"Meandist"
"Serengeti_Baskerville","all",15,"EbAICC",8.16948124838458e-07,"Meandist"
