"strain","strain_norm","evcent_norm","pr_norm","closeness_norm","betweenness_norm","outd_norm","alld_norm"
"F1",0.0267518719281817,0.00776647772877254,0,0.0060790319819404,0.077552285284742,0,0.144562625270619,0.0485104695561347
"F10",0.0324438435032953,0.00941894416512526,6.93889390390723e-17,0.0203721768534452,0.0705230201851873,0.352643671658898,0.100565304536083,0.0928026374117359
"F104",0.00346095197088974,0.00100476731028121,0,0.0060790319819404,0.071657652120662,0,0.0754239784020619,0.0253098102032007
"F122",0.0055389198022446,0.00160803316497164,0,0.00681227056696785,0.0749074902175522,0.0304394664010226,0.106850636069588,0.0379647153048011
"F147",0.00361849433903536,0.00105050427017792,0,0.0060790319819404,0.0712741660170559,0,0.0754239784020619,0.0253098102032007
"F150",0.00562315996146827,0.0016324893720825,0,0.0060790319819404,0.0712778875169523,0,0.0942799730025774,0.0316372627540009
"F151",0.00544875561997919,0.00158185712333324,0,0.0060790319819404,0.0708892403658239,0,0.0691386468685568,0.023200659352934
"F152",0.0090821439589188,0.002636685349564,0,0.0060790319819404,0.0740621799980833,0,0.0817093099355671,0.0274189610534674
"F153",0.00544875561997965,0.00158185712333337,0,0.0060790319819404,0.0708892403658239,0,0.0691386468685568,0.023200659352934
"F18",0.0013066731832809,0.000379347217420132,0,0.0060790319819404,0.0775170552638863,0,0.0502826522680413,0.0168732068021338
"F19",0.00785175764217026,0.00227948537669976,0,0.0060790319819404,0.0775346662723807,0,0.100565304536083,0.0337464136042676
"F2",0.0189819237483252,0.00551074289068065,0,0.0060790319819404,0.0770924242114737,0,0.119421299136598,0.0400738661550678
"F20",0.00114138698565037,0.000331362105342096,0,0.0060790319819404,0.0757407885108148,0,0.0439973207345361,0.0147640559518671
"F21",0.00742883410834158,0.00215670420402997,0,0.0060790319819404,0.0757554995407697,0,0.0879946414690723,0.0295281119037342
"F3",0.0166059271897379,0.00482095473658632,0,0.0060790319819404,0.0770902474432274,0,0.113135967603093,0.0379647153048011
"F47",0.00148825534676657,0.000432063297716859,0,0.0060790319819404,0.0708745185465277,0,0.0188559946005155,0.00632745255080018
"F48",0.00175932619847532,0.000510759313396329,0,0.0060790319819404,0.0708800385121457,0,0.0502826522680413,0.0168732068021338
"F6",0.0035804616057721,0.00103946278580455,0,0.0060790319819404,0.0716557714411144,0,0.0691386468685568,0.023200659352934
"F60",0.204312979973527,0.0593151841083668,0,0.0060790319819404,0.0775500824702988,0,0.138277293737114,0.046401318705868
"F61",0.124021500871154,0.0360053392521692,0,0.0060790319819404,0.077545677216807,0,0.125706630670103,0.0421830170053345
"F67",0.00048305118369612,0.000140237149389199,0,0.0060790319819404,0.0766014309929112,0,0.0439973207345361,0.0147640559518671
"F68",0.000992885150241232,0.000288249750420424,0,0.0060790319819404,0.0716426094478822,0,0.0251413261340206,0.0084366034010669
"F69",0.000992885150241232,0.000288249750420424,0,0.0060790319819404,0.0716426094478822,0,0.0251413261340206,0.0084366034010669
"F7",0.00261045140334743,0.000757853982725721,0,0.0060790319819404,0.0712667241829637,0,0.0628533153350516,0.0210915085026672
"F76",0.0423053185458851,0.0122818812521721,0,0.0060790319819404,0.0757786284229188,0,0.150847956804124,0.0506196204064014
"F79",0.0392712802202679,0.0114010535049622,0,0.0060790319819404,0.0740842863118156,0,0.144562625270619,0.0485104695561347
"F87",0.00848925453231416,0.00246456047771535,0,0.0060790319819404,0.0716614137759348,0,0.0879946414690723,0.0295281119037342
"F89",0.00967990641114947,0.00281022493530997,0,0.0060790319819404,0.0712778875169523,0,0.0942799730025774,0.0316372627540009
"F91",0.0093808968818556,0.0027234178940612,0,0.0060790319819404,0.0732494889987214,0,0.100565304536083,0.0337464136042676
"F105",0.0140210296087828,0.00407051941947874,2.77555756156289e-17,0.0180108139730638,0.0662725005085162,0.0643218846406191,0.0314266576675258,0.0485104695561347
"F113",0.00295239467770555,0.000857125347059976,0,0.0089568652396093,0.0666006782321642,0.0222828896975041,0.0251413261340206,0.0210915085026672
"F119",0.010225554922436,0.00296863504664803,0,0.0060790319819404,0.0749054350859925,0,0.100565304536083,0.0337464136042676
"F160",0.0356398847742844,0.0103468038460482,0,0.0060790319819404,0.0744844687886875,0,0.100565304536083,0.0337464136042676
"F176",0.00436139213461334,0.00126617886669214,0,0.00737963517118805,0.0683206096654157,0.0239266771835424,0.037711989201031,0.023200659352934
"F207",0.00312445102259332,0.000907075936471147,0,0.0060790319819404,0.0708892403658239,0,0.0691386468685568,0.023200659352934
"F57",0.00350264127000775,0.00101687035166827,0,0.0060790319819404,0.0679753069450851,0,0.0502826522680413,0.0168732068021338
"F58",0.00350264127000775,0.00101687035166827,0,0.0060790319819404,0.0679753069450851,0,0.0502826522680413,0.0168732068021338
"F63",0.00331921266934582,0.00096361822240849,3.46944695195361e-18,0.0067381627292569,0.0669403276479513,0.00720799241971217,0.0314266576675258,0.0147640559518671
"F82",0.0414357199855423,0.0120294234851043,0,0.0060790319819404,0.071657652120662,0,0.0691386468685568,0.023200659352934
"F86",0.00842098368990078,0.00244474040760768,0,0.0060790319819404,0.0697768402026513,0,0.0942799730025774,0.0316372627540009
"F97",0.00341775038894929,0.000992225230052623,0,0.0060790319819404,0.0697768402026513,0,0.0879946414690723,0.0295281119037342
"F106",0.387874164675434,0.112605804543517,8.32667268468867e-17,0.0277245246199936,0.0662725005085162,0.107183049758733,0.0314266576675258,0.0970209391122694
"F118",0.0159688148443691,0.00463599127480253,0,0.0060790319819404,0.0709002857445035,0,0.106850636069588,0.0358555644545343
"F124",0.00486505171522799,0.00141239894901863,4.33680868994202e-18,0.00717022529435456,0.0697750569513492,0.0276306376088967,0.0879946414690723,0.0337464136042676
"F148",0.00311648435769698,0.000904763091760464,0,0.0060790319819404,0.0694114049791361,0,0.0879946414690723,0.0295281119037342
"F156",0.0301398707122953,0.00875006561273696,0,0.0060790319819404,0.0740661983465179,0,0.0942799730025774,0.0316372627540009
"F157",0.0259251427220457,0.00752646559113902,0,0.0060790319819404,0.0740762461255485,0,0.125706630670103,0.0421830170053345
"F158",0.030139870712296,0.00875006561273715,0,0.0060790319819404,0.0740661983465179,0,0.0942799730025774,0.0316372627540009
"F159",0.0315453137605647,0.00915808723315836,0,0.0060790319819404,0.0740722266868157,0,0.113135967603093,0.0379647153048011
"F161",0.0356669771256179,0.0103546691701578,1.73472347597681e-18,0.00628433878574809,0.0744946303806096,0.012694423751354,0.131991962203608,0.046401318705868
"F162",0.0399340962021281,0.0115934791256893,0,0.0060790319819404,0.0744844687886875,0,0.100565304536083,0.0337464136042676
"F163",0.0322520596437763,0.00936326637638243,0,0.0060790319819404,0.0744966630317155,0,0.138277293737114,0.046401318705868
"F164",0.0364568568767603,0.0105839833472039,0,0.0060790319819404,0.0744824368029611,0,0.0942799730025774,0.0316372627540009
"F165",0.0364568568767603,0.0105839833472039,0,0.0060790319819404,0.0744824368029611,0,0.0942799730025774,0.0316372627540009
"F173",0.00148939113644954,0.000432393034839592,0,0.0060790319819404,0.0666006782321642,0,0.0251413261340206,0.0084366034010669
"F174",0.00206639584860501,0.000599906331044912,0,0.0060790319819404,0.0690410469958109,0,0.0691386468685568,0.023200659352934
"F175",0.000279325132709058,8.10923597457125e-05,0,0.0060790319819404,0.0693884718898351,0,0.0188559946005155,0.00632745255080018
"F177",0.00298750293664588,0.000867317811792466,8.67361737988404e-19,0.00838873352477684,0.0694008185930183,0.0528586110778893,0.0628533153350516,0.0253098102032007
"F178",0.00537129339324753,0.00155936865372828,0,0.00722409971375799,0.0666071774444826,0.00884552244363488,0.037711989201031,0.0210915085026672
"F179",0.0404014780418271,0.0117291672247726,4.16333634234434e-17,0.0142915773634698,0.0694114049791361,0.185639115136268,0.0879946414690723,0.0674928272085352
"F180",0.135262568342468,0.0392687931292647,1.31838984174237e-16,0.0143410797151731,0.0694131696908281,0.169614350100236,0.0942799730025774,0.0717111289090687
"F185",0.00256533242237537,0.000744755252221733,3.46944695195361e-18,0.00814126550233008,0.0690410469958109,0.00891273983326315,0.0628533153350516,0.0295281119037342
"F186",0.00256533242237537,0.000744755252221733,5.20417042793042e-18,0.00814126550233009,0.0690410469958109,0.00891273983326315,0.0628533153350516,0.0295281119037342
"F187",0.00257652257096657,0.000748003923568864,6.93889390390723e-18,0.00814126550233009,0.069404347029573,0.0137180681130713,0.0691386468685568,0.0316372627540009
"F188",0.00360713017202348,0.00104720507862075,0,0.00814126550233008,0.0690427929255852,0.0185233963928794,0.0691386468685568,0.0316372627540009
"F193",0.00262391272172286,0.000761762009410483,0,0.0060790319819404,0.0701443414805987,0,0.0817093099355671,0.0274189610534674
"F51",0.306358904240511,0.0889406772424248,0,0.0060790319819404,0.0823921357832435,0,0.20741594060567,0.0696019780588019
"F75",0.0406586810800809,0.0118038372020263,8.67361737988404e-19,0.00639982386288991,0.0712704449057466,0.0114126546645443,0.0628533153350516,0.023200659352934
"F77",0.0901033897980422,0.0261583926549909,8.67361737988404e-18,0.00814126550233009,0.0720624014424299,0.0794129036907784,0.119421299136598,0.0485104695561347
"F78",0.0850230984423929,0.0246835063451563,0,0.0060790319819404,0.0716708196421836,0,0.113135967603093,0.0379647153048011
"F8",0.1111142085568,0.0322581548096261,0,0.0060790319819404,0.077556691289076,0,0.157133288337629,0.0527287712566681
"F80",0.0403795644332049,0.0117228053689078,0,0.0060790319819404,0.0712704449057466,0,0.0628533153350516,0.0210915085026672
"F81",0.0403795644332049,0.0117228053689078,0,0.0060790319819404,0.0712704449057466,0,0.0628533153350516,0.0210915085026672
"F83",0.0491752960566823,0.0142763408353375,0,0.0060790319819404,0.071657652120662,0,0.0691386468685568,0.023200659352934
"F9",0.161146401890392,0.0467832660351192,0,0.0060790319819404,0.0749259914775197,0,0.157133288337629,0.0527287712566681
"F94",0.00149040605664729,0.000432687681701445,0,0.0060790319819404,0.0669403276479513,0,0.0314266576675258,0.0105457542513336
"F107",0.0861456492648407,0.0250094000241243,1.38777878078145e-17,0.0120346661578259,0.0662725005085162,0.0119634119869367,0.0314266576675258,0.0485104695561347
"F49",0.056187529222782,0.016312099411772,0,0.0060790319819404,0.0724582856541757,0,0.125706630670103,0.0421830170053345
"F50",0.0597020403072192,0.0173324157521793,0,0.0060790319819404,0.0724582856541757,0,0.125706630670103,0.0421830170053345
"F52",0.038157817756234,0.0110777983154951,0,0.0060790319819404,0.0709021269755977,0,0.113135967603093,0.0379647153048011
"F108",0.00367373249351924,0.0010665407515774,1.30104260698261e-18,0.00623456743937047,0.070131728832503,0.00495564157888325,0.037711989201031,0.0147640559518671
"F109",0.282039998080204,0.0818805267008408,0,0.0233299341663481,0.0662725005085162,0.0762380877854185,0.0314266576675258,0.0949117882620026
"F128",0.00196758540709849,0.000571220148059633,0,0.0060790319819404,0.0690410469958109,0,0.0691386468685568,0.023200659352934
"F129",0.00196758540709849,0.000571220148059633,0,0.0060790319819404,0.0690410469958109,0,0.0691386468685568,0.023200659352934
"F13",0.00281590917517664,0.000817501517425293,0,0.0060790319819404,0.0712685844957932,0,0.0754239784020619,0.0253098102032007
"F130",0.00132989727702448,0.000386089527166331,0,0.00629289323590674,0.0666006782321642,0,0.0251413261340206,0.0105457542513336
"F142",0.00213877353186982,0.000620918679887092,0,0.0060790319819404,0.070126324800281,0,0.0314266576675258,0.0105457542513336
"F88",0.00740521809665035,0.00214984811450716,0,0.0060790319819404,0.0694096403571715,0,0.0879946414690723,0.0295281119037342
"F90",0.00698284530604623,0.00202722683102192,8.67361737988404e-19,0.00685748042124427,0.0694096403571715,0.0104472985369042,0.0879946414690723,0.0358555644545343
"F95",0.00145303538604126,0.000421838404247136,0,0.0060790319819404,0.0694096403571715,0,0.0817093099355671,0.0274189610534674
"F203",0.00248887948415597,0.000722559794514166,8.67361737988404e-19,0.0065689686728451,0.069404347029573,0.00648962011121561,0.0691386468685568,0.0274189610534674
"F110",0.00518450191685963,0.0015051402301927,0,0.0117492401201821,0.0686884422725506,0.288162929235208,0.0754239784020619,0.0485104695561347
"F204",1.19678617216048,0.347445336802608,1.38777878078145e-17,0.018310821670714,0.0693972905152087,0.487716250821456,0.0439973207345361,0.0653836763582685
"F205",0.00134729778653986,0.00039114116130929,0,0.0060790319819404,0.0694078758249273,0,0.0817093099355671,0.0274189610534674
"F53",0.0046743504106967,0.00135703544255201,0,0.0060790319819404,0.0724429049949411,0,0.0879946414690723,0.0295281119037342
"F111",0.0174655721503461,0.00507052282135955,1.04083408558608e-17,0.0103791429928604,0.0662725005085162,0.0255362837112929,0.0314266576675258,0.0295281119037342
"F56",0.00157000772394596,0.000455797263636795,0,0.0060790319819404,0.0666006782321642,0,0.0251413261340206,0.0084366034010669
"F112",0.00291835474720741,0.000847243034419854,0,0.00623456743937047,0.0708542860262461,0.00255297743897919,0.0439973207345361,0.0168732068021338
"F100",0.00301355214134578,0.000874880294473943,0,0.0060790319819404,0.0697679248575203,0,0.0754239784020619,0.0253098102032007
"F96",0.00281841158149987,0.000818228004268155,0,0.0060790319819404,0.0697750569513492,0,0.0817093099355671,0.0274189610534674
"F98",0.00368623437785427,0.00107017023988074,0,0.0060790319819404,0.0716520103781582,0,0.0691386468685568,0.023200659352934
"F99",0.00332120402091217,0.000964196342236205,0,0.0060790319819404,0.070126324800281,0,0.037711989201031,0.0126549051016004
"F114",0.00262494739878045,0.00076206239199103,1.73472347597681e-18,0.00648964558955577,0.0643390645327994,0.000401140447705721,0.0188559946005155,0.0105457542513336
"F125",0.0115950896788701,0.00336623194054691,0,0.00762596171896358,0.0666039276797751,0,0.0314266576675258,0.0210915085026672
"F126",0.0828918746203941,0.0240647794615565,0,0.0526361068696331,0.0652914722462536,0.0513219852690179,0.0251413261340206,0.217242537577473
"F101",0.00177846659026892,0.000516316061985142,0,0.0060790319819404,0.0683325792378761,0,0.0691386468685568,0.023200659352934
"F102",0.00188675425159641,0.000547753626887463,0,0.0060790319819404,0.0683291589320855,0,0.0565679838015465,0.0189823576524005
"F120",0.00281553050127177,0.000817391582596937,0,0.0060790319819404,0.0694078758249273,0,0.0754239784020619,0.0253098102032007
"F121",0.00300170224079045,0.000871440087037312,0,0.0060790319819404,0.0716557714411144,0,0.0754239784020619,0.0253098102032007
"F123",0.000986772282337598,0.000286475091340119,0,0.0060790319819404,0.0690445389436649,0,0.0754239784020619,0.0253098102032007
"F131",0.00169307961708801,0.00049152691723605,0,0.0060790319819404,0.0693919990710215,0,0.0565679838015465,0.0189823576524005
"F132",0.00169307961708801,0.00049152691723605,0,0.0060790319819404,0.0693919990710215,0,0.0565679838015465,0.0189823576524005
"F139",0.00112670913874496,0.000327100901811995,0,0.0060790319819404,0.0672884338496449,0,0.0565679838015465,0.0189823576524005
"F14",0.00992571897762506,0.00288158808433036,4.33680868994202e-19,0.00623456743937047,0.0686901704141027,0.000150313299075132,0.0817093099355671,0.0295281119037342
"F145",0.00451749907048442,0.00131149909863719,0,0.00623456743937047,0.0697697077442845,0.00303351026696,0.0754239784020619,0.0274189610534674
"F146",0.00124390852405508,0.000361125676537312,0,0.0060790319819404,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F149",0.00174222198241233,0.000505793697775937,0,0.0060790319819404,0.0686849862502979,0,0.0691386468685568,0.023200659352934
"F15",0.0175085649272529,0.00508300428229213,1.73472347597681e-18,0.00672450413027517,0.0686901704141027,0.00383682524706934,0.0817093099355671,0.0337464136042676
"F155",0.00238749712562232,0.000693126944665159,1.73472347597681e-18,0.00623456743937046,0.0683291589320855,0.000150313299075132,0.0628533153350516,0.023200659352934
"F166",0.00124390852405505,0.000361125676537303,0,0.0060790319819404,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F167",0.00124390852405505,0.000361125676537303,0,0.0060790319819404,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F168",0.0015305016693472,0.000444328051537668,0,0.0060790319819404,0.0686849862502979,0,0.0691386468685568,0.023200659352934
"F169",0.00124390852405518,0.00036112567653734,0,0.0060790319819404,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F206",0.00110791697828336,0.00032164525010686,0,0.0060790319819404,0.0662708918745896,0,0.0251413261340206,0.0084366034010669
"F23",0.00165569457035139,0.000480673466171071,4.33680868994202e-19,0.00681227056696785,0.0659427626850552,0.00164754112450564,0.0314266576675258,0.0126549051016004
"F27",0.0318218928087709,0.00923838236255734,0,0.0060790319819404,0.0705029878230947,0,0.0628533153350516,0.0210915085026672
"F28",0.0365111603441513,0.0105997484746395,1.30104260698261e-18,0.00623456743937047,0.0708947626249472,0.00135164536902716,0.0942799730025774,0.0337464136042676
"F4",0.000965649401094919,0.000280342795731827,6.07153216591883e-18,0.00644081421881599,0.0672867755187633,0,0.0502826522680413,0.0189823576524005
"F42",0.00189503767323475,0.000550158430926782,0,0.0060790319819404,0.0697643593573359,0,0.0565679838015465,0.0189823576524005
"F43",0.00203628239411314,0.000591163934465138,0,0.0060790319819404,0.0697661420618731,0,0.0628533153350516,0.0210915085026672
"F44",0.00203628239411314,0.000591163934465138,0,0.0060790319819404,0.0697661420618731,0,0.0628533153350516,0.0210915085026672
"F45",0.00203628239411314,0.000591163934465138,0,0.0060790319819404,0.0697661420618731,0,0.0628533153350516,0.0210915085026672
"F46",0.00164082909620172,0.000476357791581235,0,0.0060790319819404,0.0697661420618731,0,0.0565679838015465,0.0189823576524005
"F5",0.000914527226663745,0.000265501246316817,0,0.0077899220136711,0.0672867755187633,0.0168186489793284,0.0502826522680413,0.0189823576524005
"F59",0.00285686688633162,0.000829392167633272,0,0.0060790319819404,0.0694096403571715,0,0.0817093099355671,0.0274189610534674
"F64",0.00124390852405514,0.000361125676537327,0,0.0060790319819404,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F65",0.00124390852405514,0.000361125676537327,0,0.0060790319819404,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F70",0.000916970831620352,0.000266210662223276,0,0.0060790319819404,0.0672867755187633,0,0.0502826522680413,0.0168732068021338
"F71",0.000916970831620352,0.000266210662223276,0,0.0060790319819404,0.0672867755187633,0,0.0502826522680413,0.0168732068021338
"F72",0.00111424399127111,0.000323482078781538,0,0.0106617731383619,0.06729009226227,0.0411094794223238,0.0628533153350516,0.0316372627540009
"F74",0.0012439085240552,0.000361125676537346,0,0.0060790319819404,0.06729009226227,0,0.0628533153350516,0.0210915085026672
"F84",0.00758273598869534,0.00220138427462064,8.67361737988404e-19,0.00623456743937047,0.0683359998860997,0.000150313299075132,0.0817093099355671,0.0295281119037342
"F85",0.0126879233124175,0.00368349826489927,4.33680868994202e-19,0.00623456743937047,0.0686918986426141,0.000150313299075132,0.0879946414690723,0.0316372627540009
"F127",0.00199465698763617,0.000579079442089337,0,0.00654563835423059,0.0652930336828732,0.00320459230088502,0.0314266576675258,0.0126549051016004
"F154",0.00270614271046248,0.000785634633273889,2.60208521396521e-18,0.00648964558955577,0.0708414167994121,0.00280380458760978,0.0251413261340206,0.0126549051016004
"F16",0.120890878231843,0.0350964716009382,0,0.016472325999633,0.0662741092205394,0.0498552809030092,0.0439973207345361,0.0379647153048011
"F17",0.0276946984543092,0.00804019469470763,1.73472347597681e-18,0.00747648425489356,0.0666088024457621,0.0153394330265289,0.0439973207345361,0.0253098102032007
"F24",0.0296627000250828,0.00861153566144952,1.04083408558608e-17,0.00878875574470823,0.0704938859656427,0.0690996498902508,0.0502826522680413,0.0316372627540009
"F25",0.0304481784797698,0.00883957207479413,6.93889390390723e-18,0.00732370448002449,0.0704938859656427,0.0205701710887892,0.0502826522680413,0.0274189610534674
"F26",0.266389153992125,0.077336847201594,3.46944695195362e-17,0.0136522975768648,0.0708781984280722,0.308101114605553,0.0691386468685568,0.0759294306096021
"F29",0.0593131448851389,0.0172195134609857,0,0.0060790319819404,0.0708800385121457,0,0.0691386468685568,0.023200659352934
"F30",0.0253393978526226,0.00735641489355309,7.28583859910259e-17,0.0155541987457963,0.0704938859656427,0.257570449664664,0.0502826522680413,0.0358555644545343
"F31",0.0238027012616896,0.00691028836149573,0,0.0060790319819404,0.0704938859656427,0,0.0502826522680413,0.0168732068021338
"F32",0.0226419127166127,0.00657329368660509,0,0.00672450413027517,0.0704920658761545,0.00724059944526675,0.0439973207345361,0.0210915085026672
"F170",0.0496994190056115,0.0144285017465786,9.71445146547012e-17,0.00925159527749459,0.0656194439264869,0.0323840651310363,0.0439973207345361,0.0337464136042676
"F171",0.168013996531027,0.048777033834618,0.0624999999999982,0.0742020869467782,0.0652945951941776,0.251025833614928,0.0439973207345361,0.0928026374117359
"F172",0.313756334814709,0.0910882645200138,0,0.0214983919336326,0.0656194439264869,0.115016297583351,0.0439973207345361,0.0738202797593354
"F181",0.0119995561990374,0.00348365475975545,0,0.00787207223548248,0.0659427626850552,0.00202128887960183,0.0314266576675258,0.023200659352934
"F182",0.0995841272118443,0.0289107957830527,1.38777878078145e-16,0.0130367733524045,0.0659427626850552,0.0175051244478724,0.0314266576675258,0.0442921678556012
"F184",0.457773002299754,0.132898506569519,0,0.0449257485248257,0.0659427626850552,0.152984381652425,0.0314266576675258,0.130767352716537
"F190",0.217061773757434,0.0630163540024677,8.32667268468867e-17,0.0158720469001477,0.0659427626850552,0.0250523706192254,0.0314266576675258,0.0738202797593354
"F191",0.523814801872736,0.152071451435904,0,0.0612602895908528,0.0656147128923177,0.0951662985745508,0.0314266576675258,0.120221598465203
"F192",0.004451620077662,0.00129237341906147,0,0.0060790319819404,0.0676334770969417,0,0.0628533153350516,0.0210915085026672
"F103",0.00140220296665502,0.000407080975154969,0,0.0060790319819404,0.0659411700185813,0,0.0251413261340206,0.0084366034010669
"F141",0.00142297412023474,0.000413111158841212,0,0.0060790319819404,0.069748319115301,0,0.0251413261340206,0.0084366034010669
"F55",0.0101955284431878,0.00295991790031222,1.04083408558608e-17,0.0120928121886717,0.0669403276479513,0.0849876132201485,0.0439973207345361,0.0337464136042676
"F183",0.00251568826597967,0.000730342794056338,0,0.00882080615965406,0.0659363924807241,0.0344381860052915,0.0188559946005155,0.0126549051016004
"F135",0.00297481376625481,0.000863633951481551,0,0.0060790319819404,0.0662692833187539,0,0.0251413261340206,0.0084366034010669
"F189",0.0027647375721133,0.000802645618122099,0,0.00744002949785581,0.0659395774290385,0.00240266413990406,0.0251413261340206,0.0126549051016004
"F115",0.00274274618660988,0.000796261182438659,0,0.0060790319819404,0.0659395774290385,0,0.0251413261340206,0.0084366034010669
"F116",0.00274274618660988,0.000796261182438659,0,0.0060790319819404,0.0659395774290385,0,0.0251413261340206,0.0084366034010669
"F117",0.00274274618660988,0.000796261182438659,0,0.0060790319819404,0.0659395774290385,0,0.0251413261340206,0.0084366034010669
"F199",0.700508627902507,0.203368372576821,0,0.03242231423716,0.0649714007769583,0.0141771235280122,0.0251413261340206,0.105457542513336
"F200",0.00274990001546078,0.000798338048408825,4.33680868994202e-19,0.00628433878574809,0.0652930336828732,0.000681103051833672,0.0314266576675258,0.0126549051016004
"F201",2.76837738298093,0.803702310906675,0.437499999999994,0.345695836848615,0.0637174310590525,0.00049436634878632,0.00628533153350516,0.0885843357112025
"F202",0.0581232014318994,0.0168740546701806,0,0.0518188780117213,0.0649729469419895,0.0799051075905195,0.0314266576675258,0.223569990128273
"F208",0.0784807647252559,0.0227841667682941,0,0.0518239693044127,0.0649729469419895,0.0834795472177021,0.0314266576675258,0.223569990128273
"F33",0.0581232014318988,0.0168740546701804,0,0.0518188780117213,0.0649729469419895,0.0799051075905195,0.0314266576675258,0.223569990128273
"F34",0.598680733326029,0.173806176797806,0.124999999999993,0.289834364282483,0.0640267389768149,0.0755249829339868,0.0125706630670103,0.326918381791342
"F35",0.0139557609039353,0.00405157091583964,0.124999999999996,0.125276393749254,0.0640267389768149,0.000600666034976014,0.0125706630670103,0.0295281119037342
"F36",0.197403152266511,0.0573091554035246,0,0.0142274099490991,0.0646544521040386,0.00895783124579726,0.0251413261340206,0.0485104695561347
"F37",0.0809578542397148,0.0235033037542168,0.0624999999999998,0.0274032878440521,0.0640267389768149,0,0.0125706630670103,0.0295281119037342
"F38",0.332015958349625,0.0963893126074301,0.0624999999999958,0.254464738566835,0.0646544521040386,0.351572053637909,0.0251413261340206,0.421830170053345
"F40",0.0700322171489954,0.0203314241427443,0,0.0643879613196381,0.0649729469419895,0.0871131000102316,0.0314266576675258,0.227788291828806
"F41",0.0626456910813519,0.0181870026102489,0,0.0511772942498223,0.0649729469419895,0.0783805599874613,0.0314266576675258,0.221460839278006
"F198",0.00162910698452512,0.00047295468321129,0,0.0060790319819404,0.0669485349415007,0,0.0565679838015465,0.0189823576524005
"F22",0.012800315732322,0.00371612750401996,3.46944695195361e-18,0.00719111050256536,0.0649698546855137,0.000633273060530594,0.0188559946005155,0.0147640559518671
"F11",0.00158116196768567,0.000459035511256187,0,0.0060790319819404,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F12",0.00158116196768567,0.000459035511256187,0,0.0060790319819404,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F195",0.00158116196768567,0.000459035511256187,0,0.0060790319819404,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F196",0.00158116196768567,0.000459035511256187,0,0.0060790319819404,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F197",0.00158116196768567,0.000459035511256187,0,0.0060790319819404,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F134",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F136",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F137",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F138",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F143",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F144",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F54",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F62",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F73",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F92",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F93",0.000499581184261324,0.000145036061464993,0,0.0060790319819404,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F133",0.000145300835779024,4.21830557532327e-05,0,0.0060790319819404,0.0672668819219804,0,0.0125706630670103,0.00421830170053345
"F140",9.03453596039692e-05,2.62286401918292e-05,0,0.0060790319819404,0.0649667627233633,0,0.00628533153350516,0.00210915085026673
"F194",0.000511823696520144,0.000148590250086171,0,0.0060790319819404,0.0649683086676504,0,0.0125706630670103,0.00421830170053345
"F39",0.680533059215356,0.197569159357468,0.875000000000005,0.818697185931593,0.063411097255884,0,0,0.345900739443743
"F66",0.0789417827987806,0.0229180073686904,0,0.0535787106005472,0.0637174310590525,0.0078037365802624,0.00628533153350516,0.215133386727206
