prey_code,pred_code,weight
F51,F26,0.001405644
F60,F26,0.001405644
F61,F26,0.001405644
F8,F26,0.000688307
F9,F26,0.000689041
F51,F28,0.035369753
F11,F30,0.000950774
F12,F30,0.000933304
F13,F30,0.00094389
F154,F30,0.002860274
F195,F30,0.000958192
F196,F30,0.000953377
F197,F30,0.000937639
F26,F30,2.86E-03
F76,F30,0.002866747
F51,F32,0.011881315
F60,F32,0.005940658
F61,F32,0.005940658
F1,F33,1.65E-04
F10,F33,0.000175616
F100,F33,0.000175616
F101,F33,0.000173831
F102,F33,0.000172915
F104,F33,0.000174212
F110,F33,1.75E-04
F118,F33,0.000175616
F119,F33,0.000175616
F120,F33,0.000175616
F121,F33,0.000175616
F122,F33,0.000173878
F123,F33,0.000175616
F124,F33,0.000175616
F128,F33,0.000175616
F129,F33,0.000175616
F13,F33,0.000175616
F131,F33,0.000175616
F132,F33,0.000165676
F139,F33,0.000175616
F14,F33,0.000175616
F145,F33,0.000175279
F146,F33,0.000175616
F147,F33,0.000175616
F148,F33,0.000177635
F149,F33,0.000174954
F15,F33,0.000175616
F150,F33,1.75E-04
F151,F33,0.000172915
F152,F33,0.000175616
F153,F33,0.000175616
F155,F33,0.000170954
F157,F33,0.000175616
F159,F33,0.000173143
F161,F33,0.000175616
F163,F33,1.75E-04
F166,F33,0.000167254
F167,F33,0.000175616
F168,F33,0.000171333
F169,F33,0.000175616
F174,F33,0.000175616
F177,F33,0.000175616
F179,F33,0.000175616
F180,F33,0.000170276
F185,F33,0.000175616
F186,F33,0.000175616
F187,F33,0.000175616
F188,F33,0.000164898
F19,F33,0.000175616
F192,F33,0.000175616
F193,F33,0.000175616
F198,F33,0.000164898
F2,F33,1.76E-04
F203,F33,0.000175616
F205,F33,0.000177253
F207,F33,0.000174034
F21,F33,0.000175616
F28,F33,0.000175616
F3,F33,1.76E-04
F4,F33,0.000175616
F42,F33,0.000175616
F43,F33,0.000174483
F44,F33,0.000175616
F45,F33,0.000175616
F46,F33,0.000175616
F48,F33,0.000175416
F49,F33,1.76E-04
F5,F33,0.000175616
F50,F33,1.75E-04
F51,F33,1.76E-04
F52,F33,1.76E-04
F53,F33,0.000172915
F59,F33,0.000173211
F6,F33,0.000175616
F60,F33,8.78082E-05
F61,F33,8.78082E-05
F64,F33,0.000173859
F65,F33,1.76E-04
F7,F33,0.000175616
F70,F33,0.000175616
F71,F33,0.000175616
F72,F33,1.75E-04
F74,F33,0.000175033
F76,F33,0.000176014
F77,F33,0.00017688
F78,F33,0.000176795
F79,F33,1.76E-04
F8,F33,0.000175429
F84,F33,0.000175616
F85,F33,0.000175616
F86,F33,0.000173878
F87,F33,0.000154728
F88,F33,0.000159651
F89,F33,1.77E-04
F9,F33,0.000175616
F90,F33,0.000173481
F91,F33,0.000177839
F95,F33,0.0001747
F96,F33,0.00017317
F97,F33,0.000175616
F98,F33,0.000175616
F1,F34,6.25E-05
F10,F34,6.67123E-05
F100,F34,6.67123E-05
F101,F34,6.60E-05
F103,F34,6.69802E-05
F105,F34,7.93471E-05
F106,F34,8.01E-05
F107,F34,8.00548E-05
F108,F34,8.01E-05
F109,F34,7.97765E-05
F11,F34,6.62E-05
F110,F34,7.99E-05
F111,F34,0.000079799
F112,F34,8.00E-05
F113,F34,6.65E-05
F114,F34,8.00E-05
F115,F34,6.67123E-05
F116,F34,6.67123E-05
F117,F34,6.67123E-05
F118,F34,6.67123E-05
F119,F34,6.67E-05
F12,F34,6.49795E-05
F120,F34,6.67123E-05
F121,F34,6.67E-05
F122,F34,6.60518E-05
F123,F34,6.67123E-05
F124,F34,6.67123E-05
F125,F34,6.68502E-05
F126,F34,7.98605E-05
F127,F34,6.47693E-05
F128,F34,6.67123E-05
F129,F34,6.67123E-05
F13,F34,6.67123E-05
F130,F34,6.67E-05
F134,F34,6.63E-05
F135,F34,6.66558E-05
F136,F34,6.65E-05
F137,F34,6.64958E-05
F138,F34,6.64E-05
F14,F34,8.00548E-05
F141,F34,6.69E-05
F142,F34,6.33094E-05
F143,F34,7.96E-05
F144,F34,7.98306E-05
F145,F34,6.65843E-05
F146,F34,6.67123E-05
F148,F34,6.75E-05
F149,F34,6.65E-05
F15,F34,8.00548E-05
F150,F34,6.66E-05
F154,F34,6.67123E-05
F155,F34,6.49412E-05
F156,F34,8.00838E-05
F157,F34,8.00548E-05
F158,F34,8.01E-05
F159,F34,7.89273E-05
F16,F34,7.97888E-05
F160,F34,8.00E-05
F161,F34,6.67123E-05
F162,F34,6.67E-05
F163,F34,6.66E-05
F164,F34,6.66E-05
F165,F34,6.65E-05
F166,F34,6.35356E-05
F167,F34,6.67123E-05
F168,F34,6.50852E-05
F169,F34,6.67123E-05
F17,F34,7.98242E-05
F170,F34,0.000066119
F171,F34,6.64E-05
F172,F34,6.64E-05
F173,F34,6.58983E-05
F174,F34,6.67123E-05
F176,F34,6.51488E-05
F178,F34,6.53368E-05
F179,F34,6.67123E-05
F180,F34,6.46836E-05
F181,F34,6.67123E-05
F182,F34,6.66E-05
F183,F34,8.00E-05
F184,F34,7.98E-05
F189,F34,8.00E-05
F190,F34,8.01131E-05
F191,F34,8.08634E-05
F192,F34,8.00548E-05
F193,F34,6.67123E-05
F195,F34,6.67123E-05
F196,F34,6.63771E-05
F197,F34,6.62705E-05
F198,F34,6.26407E-05
F199,F34,6.67E-05
F2,F34,6.67E-05
F200,F34,6.67123E-05
F202,F34,7.99858E-05
F203,F34,6.67123E-05
F204,F34,6.63889E-05
F205,F34,6.73339E-05
F208,F34,7.93932E-05
F22,F34,6.68502E-05
F23,F34,6.67123E-05
F24,F34,8.05583E-05
F25,F34,7.93997E-05
F26,F34,8.01E-05
F27,F34,8.00548E-05
F28,F34,8.01E-05
F29,F34,8.00548E-05
F30,F34,8.00548E-05
F31,F34,7.99858E-05
F32,F34,8.01821E-05
F33,F34,7.99721E-05
F36,F34,7.91774E-05
F38,F34,7.99E-05
F40,F34,7.99E-05
F41,F34,7.91153E-05
F49,F34,6.67E-05
F50,F34,6.66E-05
F52,F34,6.67E-05
F54,F34,6.66E-05
F55,F34,6.66E-05
F56,F34,6.63144E-05
F57,F34,6.66E-05
F58,F34,6.61628E-05
F59,F34,6.58E-05
F62,F34,6.66549E-05
F63,F34,6.66549E-05
F64,F34,6.60E-05
F65,F34,6.67E-05
F72,F34,6.66E-05
F73,F34,6.69882E-05
F74,F34,6.64907E-05
F75,F34,6.67123E-05
F76,F34,6.68633E-05
F77,F34,6.71923E-05
F78,F34,6.71601E-05
F79,F34,6.67E-05
F80,F34,6.67123E-05
F81,F34,6.71216E-05
F82,F34,6.66E-05
F83,F34,6.64E-05
F84,F34,6.67123E-05
F85,F34,6.67123E-05
F86,F34,6.60518E-05
F88,F34,6.06476E-05
F89,F34,6.73E-05
F90,F34,6.59012E-05
F91,F34,6.75568E-05
F92,F34,6.67E-05
F93,F34,6.68E-05
F94,F34,6.63804E-05
F95,F34,6.64E-05
F96,F34,6.58E-05
F97,F34,6.67123E-05
F99,F34,6.63872E-05
F127,F35,0.00056191
F170,F35,0.000573619
F171,F35,0.000575769
F172,F35,0.000576103
F202,F35,0.000578269
F208,F35,0.000573984
F33,F35,0.000578169
F36,F35,0.000572424
F38,F35,0.00057787
F40,F35,0.000577544
F41,F35,0.000571975
F55,F35,5.78E-04
F127,F36,0.000809948
F177,F36,0.000834247
F187,F36,0.000834247
F28,F36,0.000834247
F49,F36,0.000834247
F50,F36,8.33E-04
F51,F36,0.000834247
F52,F36,0.000834247
F55,F36,8.33E-04
F59,F36,0.000822819
F60,F36,0.000417123
F61,F36,0.000417123
F77,F36,0.000840248
F78,F36,0.000839846
F79,F36,8.34E-04
F8,F36,0.000833358
F84,F36,0.000834247
F85,F36,0.000834247
F9,F36,0.000834247
F170,F37,0.00066119
F171,F37,0.000663668
F172,F37,0.000664053
F24,F37,0.000671319
F25,F37,0.000661665
F26,F37,6.67E-04
F27,F37,0.000667123
F28,F37,0.000667123
F29,F37,0.000667123
F30,F37,0.000667123
F31,F37,0.000666549
F32,F37,0.000668184
F1,F38,8.06E-05
F10,F38,8.60274E-05
F100,F38,8.60274E-05
F101,F38,8.51525E-05
F102,F38,8.47039E-05
F103,F38,8.63729E-05
F104,F38,8.53392E-05
F105,F38,8.52669E-05
F106,F38,8.60E-05
F107,F38,8.60274E-05
F108,F38,8.60E-05
F109,F38,8.57283E-05
F11,F38,8.54E-05
F110,F38,8.59E-05
F111,F38,8.57525E-05
F112,F38,8.59E-05
F113,F38,8.58E-05
F115,F38,8.60274E-05
F116,F38,8.60274E-05
F117,F38,8.60274E-05
F118,F38,8.60274E-05
F119,F38,8.60E-05
F12,F38,8.37929E-05
F120,F38,8.60274E-05
F121,F38,8.60E-05
F122,F38,8.51756E-05
F123,F38,8.60274E-05
F124,F38,8.60274E-05
F125,F38,8.62051E-05
F127,F38,8.35217E-05
F128,F38,8.60274E-05
F129,F38,8.60274E-05
F13,F38,8.60274E-05
F130,F38,8.60274E-05
F131,F38,8.60274E-05
F132,F38,8.11579E-05
F133,F38,8.60274E-05
F134,F38,8.55285E-05
F135,F38,8.59546E-05
F136,F38,8.57E-05
F137,F38,8.57482E-05
F138,F38,8.56E-05
F139,F38,8.60274E-05
F14,F38,8.60274E-05
F140,F38,8.60274E-05
F141,F38,8.63E-05
F142,F38,8.16393E-05
F143,F38,8.56E-05
F144,F38,8.57864E-05
F145,F38,8.58623E-05
F146,F38,8.60274E-05
F147,F38,8.60274E-05
F148,F38,8.70E-05
F149,F38,8.57E-05
F15,F38,8.60274E-05
F150,F38,8.59E-05
F151,F38,8.47039E-05
F152,F38,8.60274E-05
F153,F38,8.60274E-05
F154,F38,8.60274E-05
F155,F38,8.37435E-05
F156,F38,8.60586E-05
F157,F38,8.60274E-05
F158,F38,8.61E-05
F159,F38,8.48157E-05
F16,F38,8.57416E-05
F160,F38,8.60E-05
F161,F38,8.60274E-05
F162,F38,8.60E-05
F163,F38,8.59E-05
F164,F38,8.59E-05
F165,F38,8.58E-05
F166,F38,8.19309E-05
F167,F38,8.60274E-05
F168,F38,8.39292E-05
F169,F38,8.60274E-05
F17,F38,8.57796E-05
F170,F38,0.000170524
F171,F38,8.56E-05
F172,F38,1.71E-04
F173,F38,8.49777E-05
F174,F38,8.60274E-05
F175,F38,8.60274E-05
F176,F38,8.40111E-05
F177,F38,8.60274E-05
F178,F38,8.42536E-05
F179,F38,8.60274E-05
F18,F38,8.60274E-05
F180,F38,8.34113E-05
F181,F38,8.60274E-05
F182,F38,8.59E-05
F184,F38,8.57E-05
F185,F38,8.60274E-05
F186,F38,8.60274E-05
F187,F38,8.60274E-05
F188,F38,8.07769E-05
F189,F38,8.60E-05
F19,F38,8.60274E-05
F190,F38,0.00008609
F191,F38,8.68964E-05
F192,F38,8.60274E-05
F193,F38,8.60274E-05
F194,F38,8.51024E-05
F195,F38,8.60274E-05
F196,F38,8.55951E-05
F197,F38,8.54577E-05
F198,F38,8.07769E-05
F199,F38,8.60E-05
F2,F38,8.60E-05
F20,F38,8.60274E-05
F200,F38,8.60274E-05
F202,F38,0.000171907
F203,F38,8.60274E-05
F204,F38,8.56103E-05
F205,F38,8.68289E-05
F206,F38,8.59949E-05
F207,F38,8.52524E-05
F208,F38,0.000170633
F21,F38,8.60274E-05
F22,F38,8.62051E-05
F23,F38,8.60274E-05
F24,F38,8.65685E-05
F25,F38,8.53235E-05
F26,F38,8.60E-05
F27,F38,8.60274E-05
F28,F38,8.60E-05
F29,F38,8.60274E-05
F3,F38,8.60E-05
F30,F38,8.60274E-05
F31,F38,8.59533E-05
F32,F38,8.61642E-05
F33,F38,8.59385E-05
F4,F38,8.60274E-05
F40,F38,8.58E-05
F41,F38,0.000170036
F42,F38,8.60274E-05
F43,F38,8.54724E-05
F44,F38,8.60274E-05
F45,F38,8.60274E-05
F46,F38,8.60274E-05
F47,F38,8.59291E-05
F48,F38,8.59291E-05
F49,F38,8.60E-05
F5,F38,8.60274E-05
F50,F38,8.59E-05
F51,F38,8.60E-05
F52,F38,8.60E-05
F53,F38,8.47039E-05
F54,F38,8.59E-05
F56,F38,8.55143E-05
F57,F38,8.59E-05
F58,F38,8.53188E-05
F59,F38,8.48E-05
F6,F38,8.60274E-05
F60,F38,5.16164E-05
F61,F38,0.000034411
F62,F38,8.59533E-05
F63,F38,8.59533E-05
F64,F38,8.52E-05
F65,F38,8.60E-05
F67,F38,8.60274E-05
F68,F38,8.60274E-05
F69,F38,8.59128E-05
F7,F38,8.60274E-05
F70,F38,8.60274E-05
F71,F38,8.60274E-05
F72,F38,8.58E-05
F73,F38,8.63831E-05
F74,F38,8.57416E-05
F75,F38,8.60274E-05
F76,F38,8.62221E-05
F77,F38,8.66463E-05
F78,F38,8.66048E-05
F79,F38,8.60E-05
F8,F38,8.59357E-05
F80,F38,8.60274E-05
F81,F38,8.65552E-05
F82,F38,8.59E-05
F83,F38,8.56E-05
F84,F38,8.60274E-05
F85,F38,8.60274E-05
F86,F38,8.51756E-05
F87,F38,7.57951E-05
F88,F38,7.82067E-05
F89,F38,8.67E-05
F9,F38,8.60274E-05
F90,F38,8.49815E-05
F91,F38,8.71164E-05
F92,F38,8.60E-05
F93,F38,8.61E-05
F94,F38,8.55994E-05
F95,F38,8.56E-05
F96,F38,8.48292E-05
F97,F38,8.60274E-05
F98,F38,8.60274E-05
F99,F38,8.56081E-05
F1,F39,3.29E-05
F10,F39,3.51E-05
F100,F39,3.50959E-05
F101,F39,3.47E-05
F103,F39,3.52368E-05
F105,F39,3.48E-05
F106,F39,3.51E-05
F107,F39,3.50959E-05
F108,F39,3.51E-05
F109,F39,3.50E-05
F11,F39,3.48E-05
F110,F39,3.50E-05
F111,F39,3.50E-05
F112,F39,3.51E-05
F113,F39,3.50E-05
F114,F39,3.51E-05
F115,F39,3.51E-05
F116,F39,3.50959E-05
F117,F39,3.50959E-05
F118,F39,3.50959E-05
F119,F39,3.51E-05
F12,F39,3.41843E-05
F120,F39,3.50959E-05
F121,F39,3.51E-05
F122,F39,3.47E-05
F123,F39,3.50959E-05
F124,F39,3.50959E-05
F125,F39,3.51684E-05
F126,F39,0.00046681
F127,F39,3.40737E-05
F128,F39,3.50959E-05
F129,F39,3.50959E-05
F13,F39,3.50959E-05
F130,F39,3.51E-05
F134,F39,3.49E-05
F135,F39,3.50662E-05
F136,F39,3.50E-05
F137,F39,0.000034982
F138,F39,3.49E-05
F139,F39,3.50959E-05
F14,F39,3.50959E-05
F141,F39,3.52E-05
F142,F39,3.33057E-05
F143,F39,3.49E-05
F144,F39,3.49976E-05
F145,F39,3.50285E-05
F146,F39,3.50959E-05
F148,F39,3.55E-05
F149,F39,3.50E-05
F15,F39,3.50959E-05
F150,F39,3.50E-05
F154,F39,3.50959E-05
F155,F39,3.41641E-05
F156,F39,3.51086E-05
F157,F39,3.50959E-05
F158,F39,3.51E-05
F159,F39,3.46016E-05
F16,F39,3.49793E-05
F160,F39,3.51E-05
F161,F39,3.50959E-05
F162,F39,3.51E-05
F163,F39,3.50E-05
F164,F39,3.50E-05
F165,F39,3.50E-05
F166,F39,3.34247E-05
F167,F39,3.50959E-05
F168,F39,3.42399E-05
F169,F39,3.50959E-05
F17,F39,3.50E-05
F170,F39,3.48E-05
F171,F39,3.49E-05
F172,F39,3.49E-05
F173,F39,3.47E-05
F174,F39,3.50959E-05
F176,F39,3.42733E-05
F178,F39,3.43723E-05
F179,F39,3.50959E-05
F180,F39,3.40286E-05
F181,F39,3.50959E-05
F182,F39,3.50E-05
F183,F39,3.51E-05
F184,F39,3.50E-05
F189,F39,3.51E-05
F190,F39,3.51E-05
F191,F39,3.54504E-05
F192,F39,3.50959E-05
F194,F39,3.47185E-05
F195,F39,3.50959E-05
F196,F39,3.49195E-05
F197,F39,3.48635E-05
F198,F39,3.29539E-05
F199,F39,3.51E-05
F2,F39,3.51E-05
F200,F39,3.50959E-05
F201,F39,1.17E-04
F202,F39,0.000116886
F203,F39,3.50959E-05
F204,F39,3.49E-05
F205,F39,3.54229E-05
F208,F39,0.000116019
F22,F39,3.51684E-05
F23,F39,3.50959E-05
F24,F39,3.53166E-05
F25,F39,3.48E-05
F26,F39,3.51E-05
F27,F39,3.50959E-05
F28,F39,3.51E-05
F29,F39,3.50959E-05
F3,F39,3.51E-05
F30,F39,3.50959E-05
F31,F39,3.50657E-05
F32,F39,3.51517E-05
F33,F39,0.000116865
F34,F39,0.000117111
F35,F39,0.000117111
F36,F39,0.000115704
F37,F39,0.000117111
F38,F39,1.17E-04
F40,F39,1.17E-04
F41,F39,0.000115613
F43,F39,3.48695E-05
F44,F39,3.50959E-05
F45,F39,3.50959E-05
F49,F39,3.51E-05
F50,F39,3.51E-05
F52,F39,3.51E-05
F53,F39,3.46E-05
F54,F39,3.51E-05
F55,F39,4.67E-04
F56,F39,3.48866E-05
F57,F39,3.50E-05
F58,F39,3.48E-05
F59,F39,3.46E-05
F62,F39,3.51E-05
F63,F39,3.50657E-05
F64,F39,3.47E-05
F65,F39,3.51E-05
F66,F39,1.16E-04
F72,F39,3.50E-05
F73,F39,0.000035241
F74,F39,3.49793E-05
F75,F39,3.51E-05
F76,F39,3.52E-05
F77,F39,3.53484E-05
F78,F39,3.53314E-05
F79,F39,3.51E-05
F80,F39,3.50959E-05
F81,F39,3.53E-05
F82,F39,3.50E-05
F83,F39,3.49E-05
F84,F39,3.50959E-05
F85,F39,3.50959E-05
F86,F39,3.47E-05
F88,F39,3.19054E-05
F89,F39,3.54E-05
F90,F39,3.46692E-05
F91,F39,3.55401E-05
F92,F39,3.51E-05
F93,F39,3.51E-05
F94,F39,3.49213E-05
F95,F39,3.49E-05
F96,F39,3.46E-05
F97,F39,3.50959E-05
F99,F39,3.49E-05
F77,F4,0.022889524
F1,F40,5.78E-05
F10,F40,6.16438E-05
F100,F40,6.16438E-05
F101,F40,6.10E-05
F102,F40,6.06955E-05
F104,F40,6.12E-05
F110,F40,6.16E-05
F118,F40,6.16438E-05
F119,F40,6.16E-05
F120,F40,6.16438E-05
F121,F40,6.16E-05
F122,F40,6.10335E-05
F123,F40,6.16438E-05
F124,F40,6.16438E-05
F126,F40,0.001229885
F128,F40,6.16438E-05
F129,F40,6.16438E-05
F13,F40,6.16438E-05
F131,F40,6.16438E-05
F132,F40,5.81546E-05
F139,F40,6.16438E-05
F14,F40,6.16438E-05
F145,F40,6.15255E-05
F146,F40,6.16438E-05
F147,F40,6.16438E-05
F148,F40,6.24E-05
F149,F40,6.14E-05
F15,F40,6.16438E-05
F150,F40,6.15E-05
F151,F40,6.06955E-05
F152,F40,6.16438E-05
F153,F40,6.16438E-05
F155,F40,6.00073E-05
F157,F40,6.16438E-05
F159,F40,6.07756E-05
F161,F40,6.16438E-05
F163,F40,6.15E-05
F166,F40,5.87084E-05
F167,F40,6.16438E-05
F168,F40,6.01403E-05
F169,F40,6.16438E-05
F174,F40,6.16438E-05
F177,F40,6.16438E-05
F179,F40,6.16438E-05
F180,F40,5.97693E-05
F185,F40,6.16438E-05
F186,F40,6.16438E-05
F187,F40,6.16438E-05
F188,F40,5.78815E-05
F19,F40,6.16438E-05
F192,F40,6.16438E-05
F193,F40,6.16438E-05
F198,F40,5.78815E-05
F2,F40,6.16E-05
F203,F40,6.16438E-05
F205,F40,6.22182E-05
F207,F40,6.10885E-05
F21,F40,6.16438E-05
F28,F40,6.16E-05
F3,F40,6.16E-05
F4,F40,6.16438E-05
F42,F40,6.16438E-05
F43,F40,6.12461E-05
F44,F40,6.16438E-05
F45,F40,6.16438E-05
F46,F40,6.16438E-05
F48,F40,6.15734E-05
F49,F40,6.16E-05
F5,F40,6.16438E-05
F50,F40,6.16E-05
F51,F40,6.16E-05
F52,F40,6.16E-05
F53,F40,6.06955E-05
F55,F40,1.23E-03
F59,F40,6.08E-05
F6,F40,6.16438E-05
F60,F40,3.69863E-05
F61,F40,2.46575E-05
F64,F40,6.10E-05
F65,F40,6.16E-05
F7,F40,6.16438E-05
F70,F40,6.16438E-05
F71,F40,6.16438E-05
F72,F40,6.15E-05
F74,F40,0.000061439
F76,F40,6.18E-05
F77,F40,6.20873E-05
F78,F40,6.20576E-05
F79,F40,6.16E-05
F8,F40,6.15782E-05
F84,F40,6.16438E-05
F85,F40,6.16438E-05
F86,F40,6.10335E-05
F87,F40,5.43117E-05
F88,F40,5.60399E-05
F89,F40,6.21E-05
F9,F40,6.16438E-05
F90,F40,6.08944E-05
F91,F40,6.24241E-05
F95,F40,6.13E-05
F96,F40,6.08E-05
F97,F40,6.16438E-05
F98,F40,6.16438E-05
F1,F41,2.06E-04
F10,F41,0.000220164
F100,F41,0.000220164
F101,F41,0.000217925
F102,F41,0.000216777
F104,F41,0.000218403
F110,F41,2.20E-04
F118,F41,0.000220164
F119,F41,0.000220164
F120,F41,0.000220164
F121,F41,0.000220164
F122,F41,0.000217985
F123,F41,0.000220164
F124,F41,0.000220164
F128,F41,0.000220164
F129,F41,0.000220164
F13,F41,0.000220164
F131,F41,0.000220164
F132,F41,0.000207702
F139,F41,0.000220164
F14,F41,0.000220164
F145,F41,0.000219742
F146,F41,0.000220164
F147,F41,0.000220164
F148,F41,0.000222695
F149,F41,0.000219334
F15,F41,0.000220164
F150,F41,2.20E-04
F151,F41,0.000216777
F152,F41,0.000220164
F153,F41,0.000220164
F155,F41,0.000214319
F157,F41,0.000220164
F159,F41,0.000217063
F161,F41,0.000220164
F163,F41,2.20E-04
F166,F41,0.00020968
F167,F41,0.000220164
F168,F41,0.000214795
F169,F41,0.000220164
F174,F41,0.000220164
F177,F41,0.000220164
F179,F41,0.000220164
F180,F41,0.000213469
F185,F41,0.000220164
F186,F41,0.000220164
F187,F41,0.000220164
F188,F41,0.000206727
F19,F41,0.000220164
F192,F41,0.000220164
F193,F41,0.000220164
F198,F41,0.000206727
F2,F41,2.20E-04
F203,F41,0.000220164
F205,F41,0.000222216
F207,F41,0.000218181
F21,F41,0.000220164
F28,F41,0.000220164
F3,F41,2.20E-04
F4,F41,0.000220164
F42,F41,0.000220164
F43,F41,0.000218744
F44,F41,0.000220164
F45,F41,0.000220164
F46,F41,0.000220164
F49,F41,2.20E-04
F5,F41,0.000220164
F50,F41,2.20E-04
F51,F41,2.20E-04
F52,F41,0.000440329
F53,F41,0.000216777
F59,F41,0.000217148
F6,F41,0.000220164
F60,F41,0.000125808
F61,F41,9.43562E-05
F64,F41,0.000217961
F65,F41,2.20E-04
F7,F41,0.000220164
F70,F41,0.000220164
F71,F41,0.000220164
F72,F41,2.20E-04
F74,F41,0.000219433
F76,F41,0.000220663
F77,F41,0.000221748
F78,F41,0.000221642
F79,F41,2.20E-04
F8,F41,0.00021993
F84,F41,0.000220164
F85,F41,0.000220164
F86,F41,0.000217985
F87,F41,0.000193977
F88,F41,0.000200149
F89,F41,0.000221951
F9,F41,0.000220164
F90,F41,0.000217488
F91,F41,0.000222951
F95,F41,0.000219016
F96,F41,0.000217098
F97,F41,0.000220164
F98,F41,0.000220164
F175,F5,0.012150685
F1,F55,0.000278617
F131,F55,0.00029737
F132,F55,0.000280538
F133,F55,0.00029737
F176,F55,0.000887334
F2,F55,2.97E-04
F3,F55,2.97E-04
F60,F55,0.000462575
F61,F55,0.000446055
F119,F63,0.006506849
F122,F63,0.006442425
F1,F66,4.61E-05
F10,F66,4.92E-05
F100,F66,4.91507E-05
F101,F66,4.87E-05
F102,F66,4.83945E-05
F104,F66,4.88E-05
F110,F66,4.91E-05
F118,F66,4.91507E-05
F119,F66,4.92E-05
F120,F66,4.91507E-05
F121,F66,4.92E-05
F122,F66,4.87E-05
F123,F66,4.91507E-05
F124,F66,4.91507E-05
F128,F66,4.91507E-05
F129,F66,4.91507E-05
F13,F66,4.91507E-05
F131,F66,4.91507E-05
F132,F66,4.63686E-05
F139,F66,4.91507E-05
F14,F66,4.91507E-05
F145,F66,4.90563E-05
F146,F66,4.91507E-05
F147,F66,4.91507E-05
F148,F66,4.97E-05
F149,F66,4.90E-05
F15,F66,4.91507E-05
F150,F66,4.91E-05
F151,F66,4.83945E-05
F152,F66,4.91507E-05
F153,F66,4.91507E-05
F155,F66,4.78458E-05
F157,F66,4.91507E-05
F161,F66,4.91507E-05
F163,F66,4.91E-05
F166,F66,4.68102E-05
F167,F66,4.91507E-05
F168,F66,4.79519E-05
F169,F66,4.91507E-05
F174,F66,4.91507E-05
F177,F66,4.91507E-05
F179,F66,4.91507E-05
F180,F66,0.000047656
F185,F66,4.91507E-05
F186,F66,4.91507E-05
F187,F66,4.91507E-05
F188,F66,4.61509E-05
F19,F66,4.91507E-05
F193,F66,4.91507E-05
F198,F66,4.61509E-05
F2,F66,4.92E-05
F205,F66,4.96086E-05
F206,F66,4.91321E-05
F207,F66,4.87079E-05
F21,F66,4.91507E-05
F23,F66,4.91507E-05
F27,F66,4.91507E-05
F29,F66,4.91507E-05
F3,F66,4.92E-05
F4,F66,4.91507E-05
F42,F66,4.91507E-05
F43,F66,4.88336E-05
F44,F66,4.91507E-05
F45,F66,4.91507E-05
F46,F66,4.91507E-05
F48,F66,4.90945E-05
F49,F66,4.92E-05
F5,F66,4.91507E-05
F50,F66,4.91E-05
F51,F66,4.92E-05
F52,F66,4.92E-05
F53,F66,4.83945E-05
F59,F66,4.85E-05
F6,F66,4.91507E-05
F60,F66,2.45753E-05
F61,F66,2.45753E-05
F64,F66,4.87E-05
F65,F66,4.92E-05
F7,F66,4.91507E-05
F70,F66,4.91507E-05
F71,F66,4.91507E-05
F72,F66,4.90E-05
F74,F66,4.89874E-05
F76,F66,4.93E-05
F77,F66,4.95043E-05
F78,F66,4.94806E-05
F79,F66,4.92E-05
F8,F66,4.90983E-05
F84,F66,4.91507E-05
F85,F66,4.91507E-05
F86,F66,4.87E-05
F87,F66,4.33046E-05
F88,F66,4.46824E-05
F89,F66,4.95E-05
F9,F66,4.92E-05
F90,F66,4.85531E-05
F91,F66,4.97728E-05
F95,F66,4.89E-05
F96,F66,4.85E-05
F97,F66,4.91507E-05
F98,F66,4.91507E-05
F104,F72,0.003222233
F67,F72,0.001075973
F68,F72,0.001075973
F69,F72,0.00107454
F99,F72,0.003232387
F119,F75,0.000385753
F18,F77,5.63836E-05
F19,F77,5.63836E-05
F20,F77,5.63836E-05
F21,F77,2.81918E-05
F51,F84,0.006533123
F51,F85,0.019676712
F1,F90,0.000314195
F2,F90,0.000335342
F3,F90,2.98E-04
